fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,216575,141548,108.0,8.0,formal affair,petite,gown,1,33.0,2014-04-29,32.0,3,60.0,4,29,2014,0
fit,806600,407719,150.0,10.0,work,hourglass,dress,20,35.0,2017-10-13,34.0,4,67.0,10,13,2017,1
fit,334858,638318,,10.0,formal affair,pear,gown,4,19.0,2015-05-12,32.0,2,62.0,5,12,2015,1
fit,893217,131533,155.0,10.0,formal affair,athletic,gown,16,21.0,2013-10-30,34.0,2,71.0,10,30,2013,1
fit,295127,1687082,,8.0,wedding,,gown,1,32.0,2016-01-12,32.0,4,65.0,1,12,2016,0
fit,414129,1064397,140.0,10.0,formal affair,pear,gown,12,24.0,2017-01-28,32.0,3,63.0,1,28,2017,1
fit,104294,131117,,10.0,formal affair,full bust,gown,8,46.0,2013-04-22,,,67.0,4,22,2013,1
large,12999,2673990,175.0,8.0,other,full bust,jumpsuit,24,46.0,2015-05-06,38.0,4,67.0,5,6,2015,0
fit,288250,934639,145.0,8.0,work,,dress,16,43.0,2017-03-06,,,69.0,3,6,2017,0
small,577867,172027,130.0,8.0,party,athletic,dress,12,31.0,2016-07-06,34.0,3,63.0,7,6,2016,0
large,663591,126335,148.0,10.0,formal affair,hourglass,dress,12,36.0,2014-09-25,34.0,4,69.0,9,25,2014,1
large,127857,2842792,125.0,8.0,everyday,straight & narrow,top,4,30.0,2017-08-17,34.0,1,70.0,8,17,2017,0
large,363131,1800440,148.0,4.0,party,hourglass,dress,4,33.0,2015-01-21,32.0,4,66.0,1,21,2015,0
fit,281886,414009,150.0,8.0,wedding,athletic,sheath,16,27.0,2017-07-10,36.0,2,67.0,7,10,2017,0
fit,99960,746366,132.0,10.0,wedding,straight & narrow,maxi,8,31.0,2017-10-03,32.0,4,66.0,10,3,2017,1
fit,128513,1136365,145.0,10.0,formal affair,athletic,gown,16,29.0,2017-12-20,34.0,3,66.0,12,20,2017,1
fit,468865,127865,135.0,8.0,formal affair,athletic,gown,9,27.0,2016-12-12,32.0,1,70.0,12,12,2016,0
fit,747891,2856326,115.0,8.0,everyday,petite,sweater,8,35.0,2017-10-09,34.0,4,60.0,10,9,2017,0
large,324761,1514308,125.0,8.0,work,athletic,dress,4,39.0,2017-07-19,34.0,2,67.0,7,19,2017,0
fit,995881,1123982,130.0,8.0,everyday,athletic,dress,8,37.0,2017-06-23,34.0,3,65.0,6,23,2017,0
fit,687047,148690,130.0,10.0,wedding,full bust,dress,16,34.0,2013-11-06,32.0,4,62.0,11,6,2013,1
fit,295352,2077141,150.0,8.0,party,pear,romper,16,34.0,2017-06-15,34.0,5,68.0,6,15,2017,0
large,393542,1796472,,10.0,wedding,,dress,24,47.0,2017-05-10,34.0,4,63.0,5,10,2017,1
small,140260,989581,122.0,6.0,wedding,athletic,sheath,1,39.0,2017-08-31,32.0,2,66.0,8,31,2017,0
fit,857038,136860,,10.0,wedding,pear,sheath,16,35.0,2014-04-27,32.0,3,69.0,4,27,2014,1
fit,584801,2254041,125.0,8.0,everyday,hourglass,skirt,4,39.0,2017-12-02,34.0,2,67.0,12,2,2017,0
fit,23832,123793,,10.0,formal affair,hourglass,gown,21,35.0,2014-04-01,34.0,2,66.0,4,1,2014,1
small,876882,603369,130.0,10.0,formal affair,petite,shift,8,33.0,2014-12-18,34.0,3,60.0,12,18,2014,1
small,468468,144714,,4.0,wedding,pear,gown,12,36.0,2013-12-30,36.0,1,64.0,12,30,2013,0
fit,106288,168592,145.0,8.0,formal affair,hourglass,gown,17,40.0,2014-03-28,34.0,4,69.0,3,28,2014,0
large,221242,2475963,100.0,8.0,everyday,petite,vest,1,35.0,2016-03-22,32.0,1,62.0,3,22,2016,0
fit,232495,1692683,120.0,8.0,party,petite,dress,8,52.0,2016-06-17,32.0,2,60.0,6,17,2016,0
fit,974186,176490,105.0,10.0,wedding,petite,dress,1,33.0,2013-12-06,34.0,1,64.0,12,6,2013,1
fit,439590,2201799,128.0,4.0,everyday,full bust,sweater,8,35.0,2016-12-10,,,68.0,12,10,2016,0
fit,356085,142179,146.0,6.0,formal affair,athletic,gown,16,43.0,2013-05-19,36.0,2,65.0,5,19,2013,0
fit,859353,618661,150.0,8.0,wedding,hourglass,sheath,12,46.0,2015-05-01,34.0,4,69.0,5,1,2015,0
large,942972,168610,110.0,10.0,formal affair,petite,gown,3,32.0,2015-04-17,32.0,4,63.0,4,17,2015,1
fit,431981,140321,117.0,10.0,formal affair,apple,gown,7,37.0,2014-02-25,34.0,4,63.0,2,25,2014,1
large,405782,1166927,150.0,8.0,party,,dress,24,26.0,2016-07-27,,,62.0,7,27,2016,0
fit,278065,637670,125.0,10.0,formal affair,pear,gown,4,31.0,2015-09-23,34.0,2,64.0,9,23,2015,1
large,700295,733561,170.0,8.0,other,full bust,shift,28,30.0,2017-11-07,38.0,4,65.0,11,7,2017,0
fit,690221,2590650,118.0,8.0,everyday,hourglass,sweater,8,42.0,2016-03-01,34.0,3,64.0,3,1,2016,0
large,107556,350461,139.0,6.0,work,hourglass,dress,8,38.0,2016-05-04,34.0,3,63.0,5,4,2016,0
fit,826518,1453669,160.0,8.0,wedding,,dress,16,30.0,2016-09-13,,,68.0,9,13,2016,0
large,31925,286495,130.0,10.0,date,athletic,maxi,12,41.0,2017-07-31,36.0,2,66.0,7,31,2017,1
fit,884345,1573992,,8.0,everyday,pear,dress,4,33.0,2016-10-03,32.0,3,60.0,10,3,2016,0
fit,279646,136110,150.0,8.0,wedding,athletic,dress,12,33.0,2016-09-09,34.0,3,66.0,9,9,2016,0
fit,16778,130727,120.0,8.0,wedding,hourglass,dress,8,47.0,2012-12-16,32.0,4,66.0,12,16,2012,0
fit,462334,781825,,8.0,wedding,full bust,dress,24,51.0,2015-10-27,36.0,4,65.0,10,27,2015,0
fit,209621,1515339,110.0,10.0,wedding,petite,gown,1,27.0,2014-06-04,34.0,2,60.0,6,4,2014,1
small,145855,134393,141.0,10.0,wedding,hourglass,dress,24,35.0,2017-04-07,36.0,5,60.0,4,7,2017,1
fit,916030,324607,,8.0,party,pear,dress,28,53.0,2016-09-29,38.0,3,66.0,9,29,2016,0
fit,580334,1875147,,10.0,wedding,,dress,4,32.0,2015-09-16,32.0,4,62.0,9,16,2015,1
fit,263497,1986986,120.0,10.0,formal affair,petite,gown,9,32.0,2016-03-01,32.0,3,,3,1,2016,1
fit,215547,2794512,145.0,6.0,party,full bust,leggings,14,30.0,2017-03-24,38.0,4,64.0,3,24,2017,0
small,537521,334588,,8.0,wedding,hourglass,dress,20,38.0,2015-05-26,36.0,4,61.0,5,26,2015,0
fit,373511,188052,,10.0,wedding,hourglass,maxi,20,31.0,2015-08-13,36.0,4,67.0,8,13,2015,1
small,993019,2828385,160.0,10.0,formal affair,petite,blazer,20,23.0,2017-12-26,36.0,3,60.0,12,26,2017,1
fit,250109,721424,135.0,10.0,work,,dress,8,27.0,2016-04-18,34.0,2,64.0,4,18,2016,1
fit,857258,1949394,113.0,10.0,date,athletic,sheath,4,31.0,2015-05-30,32.0,2,62.0,5,30,2015,1
fit,623102,998947,138.0,10.0,party,hourglass,dress,8,25.0,2017-12-20,34.0,4,65.0,12,20,2017,1
fit,260350,234144,155.0,6.0,everyday,apple,dress,20,39.0,2016-01-25,34.0,2,65.0,1,25,2016,0
fit,607492,760309,110.0,10.0,formal affair,petite,dress,1,28.0,2017-02-13,34.0,3,64.0,2,13,2017,1
fit,650502,501426,130.0,6.0,wedding,petite,dress,24,41.0,2017-09-09,34.0,3,61.0,9,9,2017,0
fit,688672,127081,126.0,10.0,formal affair,apple,gown,8,34.0,2014-05-02,,,64.0,5,2,2014,1
fit,791863,184374,182.0,6.0,other,full bust,shift,24,34.0,2014-11-13,38.0,4,67.0,11,13,2014,0
fit,860011,1769204,148.0,10.0,formal affair,athletic,gown,16,37.0,2017-11-16,36.0,1,65.0,11,16,2017,1
fit,591301,1909065,,10.0,formal affair,,gown,4,28.0,2016-04-12,,,67.0,4,12,2016,1
fit,290526,194182,130.0,8.0,wedding,pear,dress,8,33.0,2013-12-09,32.0,3,68.0,12,9,2013,0
fit,17091,1695279,125.0,10.0,wedding,petite,sheath,12,29.0,2016-11-02,32.0,3,61.0,11,2,2016,1
fit,890918,173235,150.0,10.0,formal affair,hourglass,sheath,20,44.0,2013-12-03,34.0,4,64.0,12,3,2013,1
large,358497,1729496,158.0,10.0,date,hourglass,shift,20,48.0,2018-01-01,36.0,3,67.0,1,1,2018,1
large,459232,638318,100.0,10.0,party,hourglass,gown,1,21.0,2014-04-27,32.0,3,64.0,4,27,2014,1
small,157679,1773356,130.0,10.0,wedding,straight & narrow,gown,11,31.0,2017-07-19,36.0,2,62.0,7,19,2017,1
fit,393519,1174307,133.0,10.0,party,athletic,dress,8,41.0,2016-03-17,32.0,5,63.0,3,17,2016,1
fit,713445,154002,145.0,10.0,wedding,hourglass,gown,16,39.0,2012-05-04,34.0,3,67.0,5,4,2012,1
fit,332918,1763585,115.0,10.0,date,,dress,1,29.0,2017-09-20,,,64.0,9,20,2017,1
fit,820575,307233,117.0,10.0,everyday,petite,dress,4,39.0,2018-01-03,32.0,3,64.0,1,3,2018,1
large,833675,1636171,130.0,10.0,work,athletic,dress,8,34.0,2016-08-30,34.0,3,69.0,8,30,2016,1
fit,966818,1817073,,8.0,formal affair,athletic,dress,20,31.0,2015-05-13,36.0,2,70.0,5,13,2015,0
fit,914247,1896772,140.0,10.0,wedding,pear,dress,16,43.0,2017-03-27,36.0,2,64.0,3,27,2017,1
small,466701,1023159,125.0,10.0,other,hourglass,sheath,4,20.0,2016-04-24,34.0,2,63.0,4,24,2016,1
small,830874,835908,130.0,8.0,party,hourglass,dress,8,23.0,2016-04-01,32.0,3,65.0,4,1,2016,0
fit,617942,132738,160.0,8.0,formal affair,full bust,gown,29,36.0,2017-06-26,36.0,3,66.0,6,26,2017,0
fit,86186,1842923,130.0,10.0,wedding,straight & narrow,dress,4,56.0,2017-06-13,34.0,2,68.0,6,13,2017,1
fit,80445,2314460,160.0,8.0,other,hourglass,jumpsuit,13,36.0,2017-10-29,36.0,3,70.0,10,29,2017,0
fit,930040,916397,142.0,10.0,everyday,hourglass,dress,4,28.0,2016-08-03,36.0,3,67.0,8,3,2016,1
large,969401,2702384,168.0,10.0,work,pear,skirt,20,40.0,2016-11-16,36.0,2,68.0,11,16,2016,1
fit,249227,2755189,130.0,10.0,date,pear,jumpsuit,4,35.0,2017-01-09,34.0,2,63.0,1,9,2017,1
fit,371417,130259,,8.0,formal affair,full bust,dress,28,25.0,2012-12-12,38.0,4,68.0,12,12,2012,0
small,619257,1645046,225.0,8.0,party,hourglass,dress,28,44.0,2016-08-17,,,66.0,8,17,2016,0
fit,45159,1510143,135.0,10.0,other,athletic,shift,16,46.0,2017-09-16,,,67.0,9,16,2017,1
large,161367,1139254,150.0,10.0,work,pear,dress,12,28.0,2017-03-15,34.0,2,68.0,3,15,2017,1
fit,46710,2595752,108.0,10.0,everyday,hourglass,leggings,4,43.0,2016-02-07,32.0,4,65.0,2,7,2016,1
fit,160070,145906,130.0,10.0,formal affair,athletic,gown,8,23.0,2012-06-22,,,63.0,6,22,2012,1
fit,771780,1788819,170.0,8.0,wedding,,maxi,28,29.0,2017-11-17,,,68.0,11,17,2017,0
fit,318981,1523882,135.0,10.0,wedding,,sheath,8,29.0,2017-07-27,34.0,2,67.0,7,27,2017,1
small,185175,644706,,8.0,party,athletic,dress,12,32.0,2017-04-17,34.0,3,67.0,4,17,2017,0
large,401654,441162,121.0,10.0,party,petite,dress,4,28.0,2017-03-10,34.0,1,64.0,3,10,2017,1
fit,957538,1962198,130.0,10.0,other,straight & narrow,dress,8,30.0,2017-04-16,34.0,4,65.0,4,16,2017,1
fit,1199,716777,,10.0,wedding,,dress,20,,2015-10-06,36.0,4,67.0,10,6,2015,1
large,944658,269950,105.0,6.0,formal affair,straight & narrow,dress,1,21.0,2017-07-22,32.0,2,64.0,7,22,2017,0
fit,512267,130259,128.0,10.0,formal affair,full bust,dress,12,30.0,2013-01-01,34.0,4,62.0,1,1,2013,1
fit,388511,2389184,,10.0,date,,blouse,8,27.0,2017-12-01,,,64.0,12,1,2017,1
fit,361585,1769937,122.0,10.0,wedding,petite,dress,8,31.0,2014-10-29,34.0,1,60.0,10,29,2014,1
large,225371,516963,,8.0,wedding,,sheath,16,32.0,2015-09-23,,,60.0,9,23,2015,0
fit,359102,174258,150.0,10.0,wedding,hourglass,dress,20,42.0,2014-09-25,34.0,4,69.0,9,25,2014,1
large,870079,2110410,160.0,8.0,everyday,hourglass,top,8,28.0,2017-12-05,36.0,5,60.0,12,5,2017,0
fit,654821,1992625,,10.0,wedding,petite,shift,24,40.0,2015-05-24,36.0,2,62.0,5,24,2015,1
fit,345842,123793,135.0,10.0,formal affair,athletic,gown,5,28.0,2014-02-23,36.0,2,66.0,2,23,2014,1
fit,509489,141688,136.0,8.0,formal affair,straight & narrow,gown,13,32.0,2017-11-02,36.0,2,67.0,11,2,2017,0
fit,110124,902478,155.0,8.0,wedding,hourglass,gown,17,28.0,2016-04-13,34.0,4,68.0,4,13,2016,0
small,70692,1226293,138.0,8.0,party,athletic,shift,8,34.0,2017-03-12,34.0,2,65.0,3,12,2017,0
fit,395112,1236359,140.0,10.0,party,athletic,dress,8,29.0,2017-06-12,34.0,3,72.0,6,12,2017,1
fit,931664,133584,,8.0,other,hourglass,dress,20,33.0,2013-07-12,,,70.0,7,12,2013,0
small,382236,125465,140.0,8.0,formal affair,hourglass,gown,13,46.0,2016-02-04,36.0,2,69.0,2,4,2016,0
small,438331,2098200,132.0,6.0,wedding,straight & narrow,romper,8,19.0,2015-05-08,32.0,1,71.0,5,8,2015,0
fit,444956,454564,120.0,8.0,everyday,straight & narrow,dress,8,33.0,2017-12-13,32.0,3,67.0,12,13,2017,0
large,326330,1993236,135.0,8.0,party,athletic,sheath,4,39.0,2016-01-14,34.0,3,62.0,1,14,2016,0
fit,518411,1892264,155.0,10.0,party,hourglass,dress,16,30.0,2015-06-15,34.0,4,67.0,6,15,2015,1
fit,442323,137585,140.0,8.0,formal affair,hourglass,sheath,12,26.0,2014-03-18,32.0,3,65.0,3,18,2014,0
fit,445872,1437612,,10.0,wedding,athletic,dress,8,32.0,2015-06-08,34.0,2,69.0,6,8,2015,1
fit,330368,1176605,160.0,10.0,formal affair,,gown,20,47.0,2016-11-29,,,64.0,11,29,2016,1
fit,969935,1076484,140.0,8.0,wedding,petite,dress,12,32.0,2015-04-13,34.0,5,63.0,4,13,2015,0
fit,39758,1355618,160.0,10.0,wedding,pear,dress,24,29.0,2016-03-03,36.0,3,64.0,3,3,2016,1
large,115308,166633,147.0,8.0,wedding,apple,mini,12,27.0,2014-11-29,36.0,2,69.0,11,29,2014,0
small,542087,166006,110.0,10.0,formal affair,petite,gown,8,24.0,2014-04-30,34.0,2,58.0,4,30,2014,1
fit,257847,394079,120.0,10.0,party,straight & narrow,maxi,4,22.0,2017-06-27,34.0,3,65.0,6,27,2017,1
fit,731256,1164793,,10.0,party,,dress,12,46.0,2016-12-06,36.0,4,64.0,12,6,2016,1
fit,614850,945880,115.0,10.0,wedding,petite,gown,1,29.0,2015-06-01,32.0,4,63.0,6,1,2015,1
fit,583418,2107392,,10.0,everyday,,down,20,64.0,2016-01-06,,,65.0,1,6,2016,1
fit,755462,123793,140.0,10.0,formal affair,athletic,gown,5,34.0,2013-12-18,34.0,2,67.0,12,18,2013,1
small,496924,795254,,8.0,wedding,,dress,12,25.0,2017-04-20,34.0,3,64.0,4,20,2017,0
large,230671,1964198,115.0,10.0,other,petite,shift,8,61.0,2017-09-12,34.0,3,61.0,9,12,2017,1
fit,911576,1344940,105.0,8.0,work,petite,dress,1,35.0,2016-08-03,32.0,1,63.0,8,3,2016,0
large,529954,123793,130.0,10.0,formal affair,pear,gown,2,21.0,2014-05-31,34.0,3,64.0,5,31,2014,1
fit,228500,1278888,122.0,10.0,wedding,petite,gown,4,32.0,2015-09-26,34.0,3,64.0,9,26,2015,1
fit,872382,1449570,122.0,10.0,party,petite,dress,8,28.0,2015-08-12,36.0,2,61.0,8,12,2015,1
small,839048,736985,125.0,8.0,wedding,straight & narrow,dress,4,27.0,2017-10-10,32.0,3,64.0,10,10,2017,0
fit,634301,1882156,160.0,8.0,wedding,athletic,gown,17,32.0,2016-11-12,36.0,3,72.0,11,12,2016,0
large,758632,125424,140.0,10.0,party,hourglass,dress,8,32.0,2013-10-21,34.0,4,68.0,10,21,2013,1
fit,718269,282220,95.0,10.0,date,petite,dress,1,31.0,2017-06-23,,,60.0,6,23,2017,1
fit,459253,141688,125.0,8.0,party,hourglass,gown,8,27.0,2014-12-13,34.0,3,64.0,12,13,2014,0
fit,189062,335248,155.0,10.0,party,pear,dress,28,47.0,2017-07-24,36.0,3,61.0,7,24,2017,1
fit,458260,992520,195.0,10.0,wedding,full bust,gown,39,49.0,2016-03-09,38.0,4,64.0,3,9,2016,1
small,853733,1839313,150.0,6.0,date,athletic,dress,14,33.0,2017-05-17,34.0,3,68.0,5,17,2017,0
fit,340876,1165567,120.0,8.0,work,petite,dress,8,44.0,2017-10-26,32.0,1,64.0,10,26,2017,0
large,853677,1172052,200.0,10.0,wedding,apple,sheath,32,34.0,2014-02-28,36.0,3,62.0,2,28,2014,1
fit,837974,466944,110.0,10.0,wedding,petite,gown,0,28.0,2015-10-11,34.0,1,,10,11,2015,1
fit,179636,174086,168.0,10.0,party,pear,dress,24,33.0,2014-04-28,34.0,4,65.0,4,28,2014,1
fit,274809,1483804,185.0,8.0,formal affair,full bust,gown,28,36.0,2017-04-11,,,71.0,4,11,2017,0
fit,487762,552718,,8.0,work,apple,dress,16,33.0,2017-03-21,34.0,5,,3,21,2017,0
small,268543,226072,125.0,8.0,party,apple,dress,12,27.0,2015-09-10,34.0,3,60.0,9,10,2015,0
fit,510516,1049694,145.0,10.0,party,hourglass,sheath,12,32.0,2016-12-15,34.0,5,70.0,12,15,2016,1
fit,800286,125564,,10.0,formal affair,pear,gown,29,42.0,2017-01-09,,,68.0,1,9,2017,1
fit,371230,148690,122.0,10.0,date,straight & narrow,dress,4,30.0,2016-01-04,34.0,3,66.0,1,4,2016,1
fit,869986,132738,125.0,8.0,formal affair,straight & narrow,gown,1,37.0,2013-11-13,34.0,3,63.0,11,13,2013,0
fit,306904,472333,,10.0,wedding,hourglass,dress,16,30.0,2016-11-14,34.0,4,68.0,11,14,2016,1
small,980350,149655,150.0,8.0,wedding,full bust,gown,17,28.0,2014-08-15,34.0,4,68.0,8,15,2014,0
fit,745989,126335,140.0,10.0,wedding,athletic,dress,16,34.0,2017-10-13,34.0,2,63.0,10,13,2017,1
fit,615206,1242074,155.0,8.0,wedding,pear,gown,16,41.0,2017-09-07,34.0,4,67.0,9,7,2017,0
fit,269712,1522253,125.0,10.0,vacation,full bust,dress,8,32.0,2016-04-12,34.0,4,62.0,4,12,2016,1
fit,480721,1366101,,10.0,date,,shift,8,26.0,2017-02-16,34.0,2,63.0,2,16,2017,1
fit,264615,2051413,158.0,10.0,party,pear,jumpsuit,16,37.0,2017-12-01,34.0,4,63.0,12,1,2017,1
fit,826209,145906,139.0,8.0,wedding,full bust,gown,8,30.0,2015-04-25,34.0,4,65.0,4,25,2015,0
fit,290213,1817073,,10.0,formal affair,pear,dress,16,31.0,2016-03-16,,,66.0,3,16,2016,1
fit,967371,172027,133.0,10.0,party,athletic,dress,4,32.0,2015-04-22,34.0,4,67.0,4,22,2015,1
small,152200,301873,150.0,6.0,other,hourglass,sheath,16,38.0,2016-02-05,36.0,3,67.0,2,5,2016,0
fit,757406,1988709,,8.0,work,pear,dress,12,28.0,2017-11-20,36.0,3,66.0,11,20,2017,0
fit,368949,1878529,122.0,10.0,other,full bust,dress,4,25.0,2015-05-13,32.0,4,70.0,5,13,2015,1
fit,701134,948396,125.0,10.0,wedding,pear,gown,8,28.0,2017-10-21,34.0,1,64.0,10,21,2017,1
fit,248335,1099530,148.0,10.0,party,apple,shift,16,47.0,2016-04-21,34.0,4,65.0,4,21,2016,1
small,326257,1057664,,10.0,wedding,hourglass,dress,4,31.0,2015-08-11,,,65.0,8,11,2015,1
fit,910552,2892306,130.0,10.0,work,,pants,8,31.0,2017-12-14,32.0,1,61.0,12,14,2017,1
fit,978145,1000270,109.0,10.0,other,petite,dress,1,41.0,2017-09-19,34.0,1,62.0,9,19,2017,1
fit,147586,1103425,230.0,10.0,party,full bust,dress,32,37.0,2015-06-17,,,71.0,6,17,2015,1
fit,238718,148089,120.0,10.0,wedding,petite,dress,8,28.0,2014-09-14,32.0,2,60.0,9,14,2014,1
fit,229891,1770781,,8.0,formal affair,pear,dress,8,28.0,2015-07-01,,,63.0,7,1,2015,0
fit,620181,159395,168.0,8.0,wedding,pear,gown,14,38.0,2013-04-23,34.0,2,70.0,4,23,2013,0
large,362951,2555037,,10.0,everyday,full bust,tunic,20,23.0,2017-06-09,34.0,4,65.0,6,9,2017,1
fit,596746,130259,,10.0,wedding,hourglass,dress,24,30.0,2013-05-21,38.0,3,63.0,5,21,2013,1
fit,902893,2063202,155.0,10.0,vacation,pear,romper,14,32.0,2014-09-06,36.0,4,64.0,9,6,2014,1
fit,231198,1601008,130.0,8.0,everyday,full bust,dress,8,45.0,2016-09-20,34.0,4,68.0,9,20,2016,0
fit,540392,573147,180.0,8.0,formal affair,pear,gown,20,28.0,2016-04-23,34.0,4,67.0,4,23,2016,0
fit,318154,312893,250.0,10.0,wedding,pear,gown,35,42.0,2015-11-12,38.0,4,67.0,11,12,2015,1
large,474556,132738,141.0,6.0,formal affair,hourglass,gown,12,39.0,2013-01-20,38.0,5,62.0,1,20,2013,0
fit,197173,1440124,160.0,10.0,party,hourglass,dress,20,27.0,2017-08-31,36.0,4,64.0,8,31,2017,1
small,741767,1844408,140.0,6.0,vacation,hourglass,dress,14,27.0,2017-04-20,30.0,4,61.0,4,20,2017,0
fit,174217,2333126,,8.0,work,hourglass,pants,14,35.0,2017-11-13,36.0,3,63.0,11,13,2017,0
small,419559,1254547,135.0,10.0,party,full bust,dress,24,42.0,2016-07-17,,,64.0,7,17,2016,1
large,232145,1242074,132.0,8.0,wedding,pear,gown,12,28.0,2017-06-26,32.0,2,63.0,6,26,2017,0
fit,197178,619157,120.0,10.0,wedding,hourglass,dress,4,35.0,2016-04-05,32.0,3,65.0,4,5,2016,1
fit,208439,1333481,190.0,10.0,date,hourglass,dress,20,36.0,2017-06-19,36.0,3,69.0,6,19,2017,1
small,61342,2005822,110.0,8.0,work,hourglass,culottes,8,57.0,2016-07-30,32.0,3,65.0,7,30,2016,0
fit,299647,1880689,,10.0,party,,gown,29,34.0,2015-12-14,38.0,2,72.0,12,14,2015,1
fit,474399,1424454,,10.0,party,hourglass,dress,8,34.0,2013-11-20,32.0,2,70.0,11,20,2013,1
fit,194821,175496,150.0,10.0,other,apple,dress,20,27.0,2014-10-23,38.0,3,65.0,10,23,2014,1
fit,346777,146684,140.0,8.0,formal affair,athletic,gown,13,30.0,2013-08-15,34.0,2,67.0,8,15,2013,0
fit,316945,127865,155.0,8.0,wedding,,gown,21,36.0,2016-12-20,,,70.0,12,20,2016,0
large,52239,475271,137.0,4.0,work,athletic,dress,12,48.0,2016-08-31,36.0,2,67.0,8,31,2016,0
fit,951962,1897655,138.0,10.0,party,hourglass,dress,16,29.0,2016-09-25,34.0,4,67.0,9,25,2016,1
fit,794001,128959,135.0,10.0,wedding,hourglass,gown,16,31.0,2016-04-26,36.0,4,63.0,4,26,2016,1
fit,984901,251937,125.0,8.0,work,hourglass,dress,4,34.0,2017-07-28,38.0,5,67.0,7,28,2017,0
fit,770502,686720,105.0,10.0,wedding,petite,dress,1,28.0,2017-12-31,32.0,2,62.0,12,31,2017,1
fit,866125,1698166,135.0,10.0,other,hourglass,dress,8,37.0,2017-02-22,34.0,4,65.0,2,22,2017,1
fit,76585,2753495,,8.0,vacation,apple,coat,20,45.0,2016-04-05,34.0,4,69.0,4,5,2016,0
large,763276,155735,112.0,4.0,wedding,petite,dress,1,29.0,2015-01-25,32.0,2,61.0,1,25,2015,0
fit,53996,127495,150.0,10.0,wedding,full bust,dress,14,31.0,2015-11-04,32.0,4,70.0,11,4,2015,1
fit,400379,136860,149.0,10.0,other,apple,sheath,24,42.0,2014-09-22,38.0,3,66.0,9,22,2014,1
small,379824,147594,,10.0,party,hourglass,shift,16,34.0,2014-09-08,34.0,3,66.0,9,8,2014,1
fit,659817,1687082,170.0,8.0,wedding,full bust,gown,17,31.0,2016-10-09,34.0,4,70.0,10,9,2016,0
fit,202746,2379488,123.0,10.0,party,hourglass,skirt,8,30.0,2017-01-17,34.0,2,67.0,1,17,2017,1
fit,115078,729362,,10.0,wedding,athletic,dress,4,29.0,2015-07-19,,,64.0,7,19,2015,1
small,639466,1198944,,10.0,everyday,hourglass,dress,24,53.0,2016-09-16,,,63.0,9,16,2016,1
large,138462,1548554,100.0,8.0,formal affair,petite,dress,1,31.0,2017-06-17,32.0,2,61.0,6,17,2017,0
fit,227859,2696735,196.0,10.0,everyday,pear,blazer,24,33.0,2017-09-14,38.0,2,66.0,9,14,2017,1
fit,766057,1433766,195.0,8.0,party,hourglass,dress,28,46.0,2014-02-23,38.0,3,68.0,2,23,2014,0
fit,902458,1858651,,8.0,wedding,pear,dress,8,25.0,2014-10-15,32.0,2,62.0,10,15,2014,0
fit,875108,123793,102.0,10.0,other,petite,gown,4,22.0,2017-10-26,32.0,1,61.0,10,26,2017,1
large,914981,1697200,135.0,8.0,wedding,pear,dress,12,34.0,2014-09-10,36.0,2,62.0,9,10,2014,0
fit,51372,125465,145.0,10.0,formal affair,pear,gown,12,33.0,2017-09-20,34.0,2,67.0,9,20,2017,1
large,862165,873547,125.0,10.0,wedding,athletic,sheath,4,25.0,2017-03-12,34.0,2,68.0,3,12,2017,1
fit,25911,144051,170.0,6.0,formal affair,hourglass,sheath,20,37.0,2014-12-30,36.0,4,70.0,12,30,2014,0
large,291554,123793,130.0,10.0,formal affair,athletic,gown,5,45.0,2013-09-27,34.0,3,69.0,9,27,2013,1
fit,605601,1692989,120.0,10.0,party,hourglass,gown,1,25.0,2017-12-19,32.0,3,65.0,12,19,2017,1
fit,796263,901631,,8.0,work,athletic,dress,20,29.0,2017-01-11,36.0,2,62.0,1,11,2017,0
small,187257,401533,128.0,10.0,party,pear,dress,8,31.0,2017-07-10,34.0,2,67.0,7,10,2017,1
small,720118,1951168,120.0,6.0,everyday,straight & narrow,dress,8,38.0,2017-04-20,34.0,2,65.0,4,20,2017,0
fit,363054,1714731,130.0,10.0,formal affair,athletic,gown,13,36.0,2015-04-02,34.0,2,68.0,4,2,2015,1
fit,963546,174086,,10.0,wedding,petite,dress,8,29.0,2014-04-22,34.0,3,62.0,4,22,2014,1
large,856963,134849,156.0,8.0,formal affair,hourglass,gown,24,18.0,2014-12-03,36.0,4,67.0,12,3,2014,0
fit,571073,1126394,,10.0,formal affair,petite,dress,4,28.0,2017-10-03,,,63.0,10,3,2017,1
large,416905,1697200,134.0,10.0,formal affair,hourglass,dress,4,15.0,2017-11-20,34.0,5,67.0,11,20,2017,1
fit,291190,1992563,125.0,10.0,wedding,athletic,dress,4,30.0,2016-08-13,34.0,2,62.0,8,13,2016,1
fit,410195,2552714,130.0,10.0,everyday,pear,sweater,8,30.0,2016-03-26,34.0,1,66.0,3,26,2016,1
large,767501,2559484,135.0,10.0,formal affair,athletic,jumpsuit,9,34.0,2017-11-08,36.0,2,70.0,11,8,2017,1
large,134055,453545,125.0,8.0,everyday,athletic,dress,14,55.0,2017-11-21,34.0,3,68.0,11,21,2017,0
