fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,252180,1361906,150.0,10.0,date,hourglass,dress,20,47.0,2017-03-22,36.0,3,65.0,3,22,2017,1
fit,823481,139086,105.0,10.0,formal affair,straight & narrow,gown,1,28.0,2014-02-11,32.0,2,64.0,2,11,2014,1
fit,251560,137585,112.0,10.0,wedding,petite,sheath,8,40.0,2014-05-28,32.0,3,62.0,5,28,2014,1
small,516917,2358935,126.0,6.0,everyday,hourglass,top,12,53.0,2017-04-08,36.0,3,64.0,4,8,2017,0
fit,971553,789767,140.0,8.0,other,hourglass,dress,20,29.0,2016-06-22,36.0,4,61.0,6,22,2016,0
fit,410399,2892306,142.0,10.0,work,pear,pants,20,58.0,2017-02-26,36.0,3,65.0,2,26,2017,1
large,732538,1730006,145.0,8.0,party,pear,dress,12,28.0,2016-09-15,36.0,2,65.0,9,15,2016,0
fit,631803,166633,120.0,8.0,wedding,hourglass,mini,4,33.0,2014-06-22,32.0,4,63.0,6,22,2014,0
fit,51641,1365521,130.0,10.0,formal affair,hourglass,gown,8,57.0,2015-10-06,36.0,3,67.0,10,6,2015,1
fit,832775,1864792,120.0,10.0,date,athletic,dress,1,35.0,2017-10-15,34.0,2,65.0,10,15,2017,1
fit,583918,131117,120.0,10.0,formal affair,full bust,gown,8,31.0,2014-04-08,34.0,4,65.0,4,8,2014,1
fit,201070,172027,95.0,10.0,vacation,petite,dress,1,36.0,2015-06-17,32.0,3,64.0,6,17,2015,1
fit,211762,1880294,130.0,10.0,formal affair,hourglass,dress,8,36.0,2015-09-30,36.0,3,66.0,9,30,2015,1
fit,330083,391907,150.0,10.0,wedding,pear,sheath,12,27.0,2017-08-02,34.0,2,68.0,8,2,2017,1
fit,526662,1146287,145.0,10.0,wedding,hourglass,gown,16,28.0,2016-10-02,34.0,3,67.0,10,2,2016,1
small,141376,241461,115.0,10.0,wedding,straight & narrow,dress,4,38.0,2015-08-26,32.0,4,66.0,8,26,2015,1
small,213638,574286,155.0,10.0,wedding,athletic,sheath,24,30.0,2017-06-19,36.0,3,66.0,6,19,2017,1
fit,3149,755371,122.0,8.0,formal affair,athletic,gown,4,22.0,2014-05-16,34.0,4,64.0,5,16,2014,0
fit,270450,686139,150.0,10.0,party,athletic,dress,8,27.0,2017-10-05,32.0,4,69.0,10,5,2017,1
fit,733207,2210425,128.0,8.0,everyday,athletic,top,4,38.0,2017-05-08,32.0,5,66.0,5,8,2017,0
small,782538,2393071,140.0,10.0,wedding,pear,skirt,16,36.0,2016-07-06,34.0,2,64.0,7,6,2016,1
fit,182334,1174940,121.0,10.0,date,full bust,dress,4,38.0,2017-09-21,34.0,4,64.0,9,21,2017,1
fit,327921,1951265,130.0,10.0,party,straight & narrow,dress,4,27.0,2017-12-06,34.0,2,67.0,12,6,2017,1
fit,595770,258206,120.0,10.0,other,athletic,dress,8,32.0,2016-08-03,34.0,3,62.0,8,3,2016,1
fit,277563,152998,160.0,10.0,other,straight & narrow,dress,16,47.0,2014-03-30,36.0,2,71.0,3,30,2014,1
fit,159686,588840,150.0,10.0,party,athletic,dress,8,28.0,2017-01-24,34.0,0,71.0,1,24,2017,1
fit,437575,1479569,135.0,8.0,everyday,athletic,dress,16,35.0,2016-10-31,36.0,2,67.0,10,31,2016,0
fit,116555,132135,150.0,6.0,formal affair,hourglass,gown,20,46.0,2013-12-09,36.0,4,63.0,12,9,2013,0
fit,772324,267405,125.0,10.0,other,straight & narrow,dress,8,26.0,2015-07-21,32.0,4,67.0,7,21,2015,1
fit,606812,165468,132.0,8.0,party,hourglass,dress,8,31.0,2016-01-12,32.0,4,64.0,1,12,2016,0
fit,800381,126335,170.0,10.0,party,hourglass,dress,16,31.0,2011-03-28,34.0,4,66.0,3,28,2011,1
fit,750750,951810,190.0,10.0,date,hourglass,dress,20,35.0,2017-11-10,38.0,3,65.0,11,10,2017,1
small,909642,1839313,140.0,6.0,date,pear,dress,8,28.0,2017-04-06,34.0,2,65.0,4,6,2017,0
fit,353653,2048552,120.0,10.0,everyday,hourglass,overcoat,8,29.0,2017-12-13,32.0,3,67.0,12,13,2017,1
large,11521,1064397,128.0,10.0,wedding,athletic,gown,2,32.0,2016-05-31,34.0,3,67.0,5,31,2016,1
fit,59953,140321,125.0,10.0,formal affair,athletic,gown,5,36.0,2015-04-07,34.0,2,67.0,4,7,2015,1
fit,102643,2650470,180.0,8.0,everyday,full bust,jacket,20,41.0,2016-01-20,38.0,4,65.0,1,20,2016,0
fit,148085,123793,130.0,10.0,formal affair,athletic,gown,1,32.0,2015-01-22,34.0,4,63.0,1,22,2015,1
fit,448467,864981,100.0,10.0,formal affair,petite,gown,4,28.0,2016-10-12,34.0,2,62.0,10,12,2016,1
large,335710,391907,140.0,10.0,party,hourglass,sheath,12,31.0,2017-05-01,36.0,2,66.0,5,1,2017,1
fit,578059,2465813,117.0,10.0,formal affair,athletic,jumpsuit,3,34.0,2017-05-22,34.0,4,63.0,5,22,2017,1
fit,284739,1076484,170.0,10.0,wedding,pear,dress,20,31.0,2016-02-22,36.0,3,69.0,2,22,2016,1
fit,525045,174086,140.0,8.0,formal affair,athletic,dress,16,29.0,2014-04-13,36.0,2,67.0,4,13,2014,0
fit,542656,398222,125.0,10.0,work,hourglass,dress,8,35.0,2016-10-09,34.0,3,61.0,10,9,2016,1
small,663792,1611671,150.0,8.0,work,pear,dress,20,31.0,2017-06-09,34.0,3,65.0,6,9,2017,0
fit,215971,1034310,135.0,10.0,vacation,hourglass,dress,20,45.0,2017-06-26,34.0,5,66.0,6,26,2017,1
small,238213,1031440,144.0,10.0,date,pear,dress,14,30.0,2016-03-24,32.0,0,67.0,3,24,2016,1
fit,469700,974504,128.0,10.0,work,petite,dress,8,29.0,2016-06-09,34.0,4,62.0,6,9,2016,1
fit,504931,150752,100.0,10.0,wedding,petite,gown,16,30.0,2014-05-12,32.0,4,61.0,5,12,2014,1
fit,419525,187477,125.0,8.0,wedding,petite,dress,12,36.0,2013-10-18,36.0,2,60.0,10,18,2013,0
small,990544,1907754,134.0,10.0,wedding,straight & narrow,gown,12,40.0,2017-11-15,36.0,2,68.0,11,15,2017,1
fit,489169,1707988,135.0,10.0,formal affair,hourglass,dress,12,37.0,2017-09-20,32.0,5,69.0,9,20,2017,1
small,899599,1706067,122.0,8.0,other,apple,dress,12,41.0,2016-03-28,34.0,3,67.0,3,28,2016,0
fit,848623,2148471,138.0,8.0,work,straight & narrow,blazer,8,40.0,2016-02-27,32.0,3,71.0,2,27,2016,0
fit,974915,2783742,160.0,10.0,party,hourglass,jumpsuit,20,36.0,2016-09-14,36.0,4,66.0,9,14,2016,1
fit,545532,1354920,127.0,10.0,everyday,hourglass,dress,8,33.0,2016-03-11,32.0,4,64.0,3,11,2016,1
fit,608322,1360406,115.0,10.0,other,athletic,sheath,1,29.0,2017-06-18,30.0,4,66.0,6,18,2017,1
large,105003,847550,116.0,8.0,party,pear,dress,4,35.0,2016-03-14,32.0,3,62.0,3,14,2016,0
large,782538,2257456,140.0,10.0,everyday,pear,jumpsuit,16,36.0,2016-06-14,34.0,2,64.0,6,14,2016,1
small,131544,2816877,130.0,8.0,party,hourglass,romper,12,36.0,2017-09-19,34.0,4,65.0,9,19,2017,0
large,94475,183200,142.0,8.0,formal affair,pear,dress,12,37.0,2015-01-05,34.0,2,66.0,1,5,2015,0
fit,728825,136860,135.0,10.0,wedding,hourglass,sheath,8,31.0,2017-08-16,34.0,2,67.0,8,16,2017,1
fit,94601,166006,140.0,10.0,formal affair,pear,gown,12,36.0,2014-12-04,36.0,2,65.0,12,4,2014,1
large,864276,2343090,130.0,6.0,everyday,hourglass,top,4,32.0,2016-10-26,32.0,4,68.0,10,26,2016,0
fit,977139,2347117,145.0,10.0,everyday,full bust,jacket,20,40.0,2017-02-10,36.0,4,67.0,2,10,2017,1
small,687869,1255302,135.0,10.0,party,athletic,dress,16,24.0,2016-08-14,34.0,4,63.0,8,14,2016,1
fit,445472,2098200,125.0,10.0,date,athletic,romper,8,40.0,2016-11-06,34.0,1,60.0,11,6,2016,1
fit,134802,2936752,115.0,10.0,work,straight & narrow,top,4,40.0,2017-07-30,32.0,3,68.0,7,30,2017,1
fit,76010,507732,135.0,6.0,formal affair,athletic,dress,8,31.0,2015-10-18,36.0,2,65.0,10,18,2015,0
fit,254351,1345027,120.0,10.0,wedding,petite,gown,1,27.0,2017-01-22,32.0,3,63.0,1,22,2017,1
small,56660,1250402,130.0,4.0,work,athletic,shift,16,29.0,2016-12-22,36.0,3,64.0,12,22,2016,0
fit,742630,1972833,110.0,10.0,formal affair,straight & narrow,dress,4,24.0,2017-07-25,32.0,0,66.0,7,25,2017,1
fit,966973,2901393,134.0,10.0,party,straight & narrow,tank,4,29.0,2016-08-02,32.0,2,71.0,8,2,2016,1
fit,678,1785957,155.0,10.0,wedding,athletic,gown,21,35.0,2017-10-24,36.0,3,70.0,10,24,2017,1
fit,521359,203856,185.0,8.0,formal affair,hourglass,gown,24,33.0,2015-02-09,36.0,4,66.0,2,9,2015,0
fit,860102,1484383,170.0,10.0,formal affair,full bust,dress,20,34.0,2014-11-28,36.0,4,66.0,11,28,2014,1
fit,341302,134393,97.0,10.0,wedding,petite,dress,1,29.0,2017-12-04,32.0,0,61.0,12,4,2017,1
fit,3540,2327027,105.0,4.0,everyday,hourglass,cape,5,34.0,2017-02-25,32.0,4,61.0,2,25,2017,0
fit,852045,185182,135.0,10.0,date,full bust,shift,12,33.0,2015-11-24,36.0,3,62.0,11,24,2015,1
fit,681457,281431,168.0,10.0,party,hourglass,dress,8,35.0,2017-02-21,36.0,3,67.0,2,21,2017,1
fit,718938,226278,125.0,8.0,everyday,athletic,shift,12,28.0,2017-04-25,34.0,3,67.0,4,25,2017,0
fit,423809,263699,152.0,10.0,party,athletic,dress,16,43.0,2015-07-15,36.0,2,71.0,7,15,2015,1
fit,264498,144931,118.0,8.0,date,full bust,sheath,14,34.0,2015-03-28,32.0,4,67.0,3,28,2015,0
fit,410457,839499,128.0,10.0,wedding,athletic,sheath,4,26.0,2015-11-29,34.0,3,64.0,11,29,2015,1
fit,200330,1224275,120.0,10.0,vacation,hourglass,dress,16,38.0,2015-06-12,36.0,3,64.0,6,12,2015,1
small,397577,193179,175.0,8.0,party,hourglass,dress,35,34.0,2014-05-05,36.0,4,68.0,5,5,2014,0
fit,10930,1325648,130.0,10.0,party,hourglass,dress,16,59.0,2017-05-02,36.0,2,62.0,5,2,2017,1
fit,754176,330238,115.0,8.0,wedding,athletic,sheath,8,32.0,2016-04-05,34.0,0,66.0,4,5,2016,0
fit,54691,429191,125.0,8.0,formal affair,athletic,dress,8,29.0,2014-08-20,34.0,2,64.0,8,20,2014,0
large,455783,1157402,180.0,10.0,party,hourglass,dress,14,31.0,2017-05-25,36.0,4,67.0,5,25,2017,1
fit,516055,172027,120.0,8.0,party,hourglass,dress,4,31.0,2014-06-03,32.0,4,60.0,6,3,2014,0
small,944779,1345219,115.0,8.0,formal affair,petite,gown,4,32.0,2017-12-21,32.0,4,63.0,12,21,2017,0
fit,691468,302356,125.0,10.0,work,full bust,sheath,8,31.0,2015-11-23,34.0,3,63.0,11,23,2015,1
fit,605796,1362593,140.0,10.0,vacation,pear,maxi,8,37.0,2016-10-03,34.0,3,66.0,10,3,2016,1
fit,62863,1399833,150.0,10.0,vacation,hourglass,dress,14,35.0,2016-10-21,34.0,2,65.0,10,21,2016,1
fit,207287,734229,110.0,10.0,date,petite,dress,1,28.0,2017-06-23,32.0,2,61.0,6,23,2017,1
small,928345,503972,120.0,10.0,wedding,athletic,gown,4,25.0,2017-06-01,32.0,2,63.0,6,1,2017,1
fit,757071,401725,148.0,10.0,party,hourglass,dress,14,31.0,2017-09-26,36.0,4,63.0,9,26,2017,1
fit,82199,2566600,155.0,10.0,work,hourglass,pants,20,31.0,2017-09-14,34.0,4,70.0,9,14,2017,1
small,99688,132135,128.0,6.0,wedding,athletic,gown,7,30.0,2016-12-28,34.0,0,64.0,12,28,2016,0
large,920736,1420770,132.0,10.0,wedding,athletic,dress,4,41.0,2014-10-13,34.0,2,62.0,10,13,2014,1
fit,276865,2279061,145.0,10.0,party,pear,skirt,24,32.0,2015-12-09,34.0,2,66.0,12,9,2015,1
large,105205,785603,140.0,10.0,wedding,athletic,dress,16,28.0,2017-12-13,34.0,2,66.0,12,13,2017,1
large,548313,243449,130.0,8.0,formal affair,straight & narrow,gown,16,30.0,2017-01-03,34.0,1,67.0,1,3,2017,0
fit,298310,154823,120.0,10.0,other,hourglass,dress,1,33.0,2015-10-05,34.0,2,65.0,10,5,2015,1
fit,954426,902200,125.0,10.0,formal affair,petite,gown,7,31.0,2016-12-16,34.0,4,60.0,12,16,2016,1
fit,106832,1207360,160.0,10.0,party,hourglass,sheath,16,31.0,2017-10-29,34.0,3,69.0,10,29,2017,1
fit,748686,1982904,106.0,10.0,party,straight & narrow,sheath,4,29.0,2015-12-15,34.0,3,65.0,12,15,2015,1
small,137752,1571668,150.0,8.0,everyday,athletic,shift,16,25.0,2017-11-15,34.0,4,68.0,11,15,2017,0
small,229544,147594,125.0,10.0,wedding,full bust,shift,8,36.0,2012-09-26,32.0,4,65.0,9,26,2012,1
fit,155745,1147823,125.0,8.0,other,pear,dress,4,29.0,2015-06-17,34.0,3,64.0,6,17,2015,0
fit,676222,174799,135.0,8.0,work,athletic,dress,16,48.0,2017-08-27,36.0,2,68.0,8,27,2017,0
fit,103460,2819787,155.0,10.0,party,athletic,romper,12,31.0,2017-12-15,36.0,3,70.0,12,15,2017,1
fit,556318,561264,130.0,10.0,wedding,hourglass,sheath,8,33.0,2016-10-24,34.0,0,65.0,10,24,2016,1
small,150470,2882239,135.0,8.0,work,hourglass,shirt,12,36.0,2017-07-26,36.0,4,61.0,7,26,2017,0
fit,715691,2130962,195.0,10.0,work,pear,jacket,26,42.0,2016-01-14,38.0,4,68.0,1,14,2016,1
fit,781977,1069265,125.0,10.0,wedding,full bust,maxi,8,32.0,2016-08-09,34.0,4,63.0,8,9,2016,1
large,44659,669228,110.0,8.0,work,petite,sheath,4,25.0,2017-11-05,32.0,2,62.0,11,5,2017,0
large,883768,2382109,107.0,8.0,other,hourglass,jumpsuit,4,30.0,2015-04-19,32.0,3,62.0,4,19,2015,0
fit,905722,2160087,120.0,8.0,vacation,petite,romper,8,31.0,2016-04-07,32.0,4,64.0,4,7,2016,0
fit,696038,172027,115.0,10.0,other,petite,dress,1,21.0,2015-05-16,32.0,4,64.0,5,16,2015,1
large,565816,1846864,135.0,10.0,formal affair,hourglass,dress,12,29.0,2017-06-15,34.0,4,64.0,6,15,2017,1
fit,68264,2164145,135.0,6.0,work,pear,sweater,8,34.0,2017-12-14,36.0,0,66.0,12,14,2017,0
fit,452119,133584,125.0,10.0,party,athletic,dress,12,54.0,2014-12-14,32.0,4,67.0,12,14,2014,1
fit,551974,168592,128.0,10.0,formal affair,athletic,gown,4,29.0,2014-12-16,34.0,3,63.0,12,16,2014,1
large,684812,2261828,115.0,8.0,date,petite,romper,4,24.0,2016-09-23,32.0,0,64.0,9,23,2016,0
fit,886930,360837,140.0,10.0,formal affair,hourglass,dress,4,32.0,2016-07-20,34.0,2,70.0,7,20,2016,1
large,330394,132738,130.0,8.0,wedding,athletic,gown,4,33.0,2013-01-02,34.0,3,64.0,1,2,2013,0
small,135389,1854157,135.0,6.0,work,hourglass,dress,14,30.0,2017-10-10,34.0,3,64.0,10,10,2017,0
fit,240873,741980,126.0,10.0,wedding,athletic,dress,4,26.0,2017-09-24,32.0,2,65.0,9,24,2017,1
fit,85269,1226293,130.0,8.0,other,full bust,shift,12,34.0,2014-04-29,34.0,4,63.0,4,29,2014,0
fit,889460,1142056,145.0,6.0,other,hourglass,dress,16,31.0,2017-02-14,34.0,3,67.0,2,14,2017,0
large,419123,185226,125.0,8.0,wedding,athletic,dress,4,33.0,2014-08-26,34.0,0,66.0,8,26,2014,0
fit,36826,1036336,130.0,10.0,party,athletic,dress,4,32.0,2017-05-17,32.0,4,67.0,5,17,2017,1
large,354380,2396750,114.0,10.0,party,athletic,jumpsuit,5,49.0,2015-11-05,34.0,0,65.0,11,5,2015,1
large,360246,644425,135.0,8.0,wedding,athletic,sheath,8,28.0,2014-09-04,34.0,2,67.0,9,4,2014,0
fit,316225,416213,150.0,10.0,wedding,hourglass,gown,12,29.0,2016-05-12,34.0,3,68.0,5,12,2016,1
fit,736006,1738544,135.0,10.0,wedding,athletic,dress,8,33.0,2016-09-26,34.0,2,63.0,9,26,2016,1
large,301433,166633,135.0,4.0,other,athletic,mini,8,31.0,2014-05-02,32.0,4,67.0,5,2,2014,0
fit,732293,448965,124.0,8.0,wedding,full bust,dress,8,29.0,2016-10-09,34.0,3,66.0,10,9,2016,0
fit,396455,2531493,118.0,8.0,formal affair,hourglass,jumpsuit,5,55.0,2017-12-20,32.0,3,67.0,12,20,2017,0
fit,732549,1538250,119.0,8.0,work,petite,dress,1,31.0,2017-02-14,32.0,3,62.0,2,14,2017,0
fit,526458,446156,125.0,8.0,work,petite,dress,12,54.0,2017-10-11,34.0,3,63.0,10,11,2017,0
fit,160482,1003076,150.0,10.0,party,pear,dress,8,39.0,2015-12-23,34.0,2,70.0,12,23,2015,1
fit,46681,1859039,149.0,10.0,party,full bust,dress,14,28.0,2014-08-11,36.0,4,65.0,8,11,2014,1
fit,83270,598696,120.0,10.0,wedding,athletic,dress,4,36.0,2016-11-06,34.0,2,63.0,11,6,2016,1
fit,858707,2151515,135.0,10.0,everyday,straight & narrow,down,8,36.0,2017-10-20,34.0,3,69.0,10,20,2017,1
small,368352,1276025,185.0,10.0,other,hourglass,dress,35,37.0,2017-10-22,38.0,4,61.0,10,22,2017,1
fit,15177,1934641,115.0,10.0,vacation,athletic,dress,4,23.0,2017-12-11,34.0,2,63.0,12,11,2017,1
fit,740724,2681264,110.0,10.0,date,straight & narrow,jumpsuit,4,32.0,2015-09-14,32.0,2,64.0,9,14,2015,1
small,32925,1576857,122.0,10.0,other,straight & narrow,dress,4,26.0,2015-06-19,34.0,2,67.0,6,19,2015,1
large,893400,389631,110.0,10.0,party,petite,dress,8,40.0,2016-12-02,36.0,3,58.0,12,2,2016,1
fit,240639,2064568,119.0,8.0,party,petite,legging,4,40.0,2017-08-24,34.0,3,61.0,8,24,2017,0
fit,29027,532135,175.0,8.0,formal affair,pear,dress,16,28.0,2015-12-01,34.0,4,68.0,12,1,2015,0
fit,860064,1826136,164.0,10.0,formal affair,full bust,dress,24,32.0,2017-02-20,36.0,3,61.0,2,20,2017,1
fit,556318,1207360,130.0,10.0,wedding,hourglass,sheath,8,33.0,2016-11-16,34.0,0,65.0,11,16,2016,1
fit,804100,2752000,120.0,10.0,party,straight & narrow,romper,4,32.0,2016-01-11,32.0,3,67.0,1,11,2016,1
fit,46566,2872180,116.0,10.0,everyday,straight & narrow,jacket,8,50.0,2017-05-16,32.0,3,64.0,5,16,2017,1
fit,871131,2548337,126.0,10.0,work,hourglass,top,16,41.0,2017-01-16,32.0,4,65.0,1,16,2017,1
fit,450814,737598,148.0,10.0,wedding,pear,gown,13,49.0,2016-12-19,34.0,2,67.0,12,19,2016,1
small,387708,166633,118.0,8.0,wedding,hourglass,mini,4,30.0,2015-05-06,34.0,2,59.0,5,6,2015,0
fit,859574,2209432,127.0,10.0,everyday,straight & narrow,culottes,4,26.0,2017-07-14,32.0,3,69.0,7,14,2017,1
fit,991579,2250584,125.0,8.0,everyday,athletic,top,8,44.0,2017-04-10,34.0,0,64.0,4,10,2017,0
fit,765298,1076484,115.0,10.0,formal affair,athletic,dress,4,116.0,2017-03-15,32.0,3,62.0,3,15,2017,1
small,407749,714449,150.0,8.0,party,hourglass,sheath,16,35.0,2017-08-03,34.0,4,65.0,8,3,2017,0
fit,395691,212624,125.0,10.0,vacation,hourglass,dress,4,27.0,2016-11-07,32.0,2,67.0,11,7,2016,1
fit,491735,709832,122.0,8.0,formal affair,straight & narrow,gown,4,27.0,2015-01-07,34.0,2,64.0,1,7,2015,0
fit,709728,963476,115.0,10.0,wedding,petite,sheath,4,32.0,2015-11-09,32.0,0,60.0,11,9,2015,1
large,214108,1313942,105.0,2.0,work,petite,dress,1,43.0,2015-11-25,32.0,4,62.0,11,25,2015,0
fit,463408,138431,175.0,10.0,wedding,hourglass,gown,24,30.0,2013-12-15,34.0,4,65.0,12,15,2013,1
fit,652680,168592,155.0,10.0,wedding,athletic,gown,17,35.0,2015-11-30,36.0,3,70.0,11,30,2015,1
small,657865,1084504,135.0,6.0,formal affair,pear,sheath,12,39.0,2014-10-01,34.0,0,68.0,10,1,2014,0
large,249397,2780710,150.0,10.0,work,hourglass,knit,8,28.0,2017-01-12,34.0,4,71.0,1,12,2017,1
fit,415633,309634,115.0,8.0,work,petite,dress,8,34.0,2016-04-25,32.0,2,62.0,4,25,2016,0
small,96369,1154504,110.0,8.0,work,straight & narrow,dress,8,38.0,2016-11-17,32.0,4,64.0,11,17,2016,0
fit,716512,2263480,150.0,10.0,party,hourglass,top,14,50.0,2017-11-11,34.0,4,67.0,11,11,2017,1
fit,50699,1166927,125.0,8.0,other,full bust,dress,12,40.0,2017-10-03,32.0,5,64.0,10,3,2017,0
fit,304674,1729232,120.0,10.0,wedding,petite,gown,4,29.0,2016-10-25,34.0,2,63.0,10,25,2016,1
fit,32925,1704630,122.0,10.0,other,straight & narrow,sheath,8,26.0,2015-06-29,34.0,2,67.0,6,29,2015,1
fit,207377,139086,125.0,8.0,formal affair,straight & narrow,gown,5,34.0,2013-10-24,34.0,3,68.0,10,24,2013,0
fit,440239,2457608,140.0,10.0,everyday,athletic,bomber,14,36.0,2017-09-19,32.0,3,71.0,9,19,2017,1
small,292015,1845636,135.0,6.0,wedding,athletic,dress,16,29.0,2014-07-14,34.0,3,69.0,7,14,2014,0
fit,301404,607037,162.0,10.0,everyday,apple,dress,20,44.0,2017-10-04,36.0,4,63.0,10,4,2017,1
fit,807492,163328,133.0,10.0,formal affair,full bust,gown,24,40.0,2015-02-02,36.0,4,66.0,2,2,2015,1
large,768426,2430661,105.0,8.0,work,straight & narrow,top,1,36.0,2017-10-18,32.0,0,67.0,10,18,2017,0
fit,995412,2768056,122.0,10.0,work,petite,cape,8,44.0,2017-03-13,32.0,2,64.0,3,13,2017,1
fit,508815,1099530,133.0,10.0,vacation,athletic,shift,8,36.0,2016-04-07,34.0,2,68.0,4,7,2016,1
small,933202,2083361,138.0,6.0,everyday,full bust,top,8,41.0,2017-06-20,34.0,4,68.0,6,20,2017,0
large,960432,1891250,135.0,10.0,other,hourglass,dress,8,29.0,2017-06-29,34.0,5,65.0,6,29,2017,1
large,912476,368245,134.0,6.0,everyday,athletic,dress,4,41.0,2016-03-15,34.0,0,67.0,3,15,2016,0
fit,313019,195124,125.0,10.0,vacation,straight & narrow,dress,8,33.0,2013-10-22,34.0,0,65.0,10,22,2013,1
fit,317401,229145,135.0,10.0,party,athletic,dress,8,33.0,2017-03-08,34.0,2,68.0,3,8,2017,1
fit,188884,1884484,120.0,10.0,formal affair,petite,sheath,8,29.0,2017-10-24,34.0,2,64.0,10,24,2017,1
fit,238261,1427330,150.0,10.0,party,full bust,sheath,16,31.0,2015-07-21,34.0,4,67.0,7,21,2015,1
fit,762464,693222,105.0,10.0,party,petite,sheath,8,43.0,2016-11-08,34.0,0,62.0,11,8,2016,1
large,674658,137585,112.0,10.0,wedding,athletic,sheath,1,32.0,2015-04-17,32.0,2,65.0,4,17,2015,1
fit,265719,1746190,153.0,10.0,wedding,hourglass,dress,12,30.0,2017-10-16,34.0,3,66.0,10,16,2017,1
fit,984625,1484383,112.0,10.0,other,petite,dress,4,31.0,2014-10-17,34.0,2,62.0,10,17,2014,1
fit,53764,1749401,106.0,8.0,wedding,petite,dress,4,31.0,2016-09-28,32.0,4,62.0,9,28,2016,0
fit,599867,183945,125.0,10.0,party,straight & narrow,sheath,8,35.0,2013-10-10,32.0,2,66.0,10,10,2013,1
fit,87197,1019581,125.0,10.0,wedding,hourglass,dress,4,31.0,2016-06-27,34.0,2,61.0,6,27,2016,1
fit,53281,918064,148.0,10.0,wedding,athletic,sheath,16,35.0,2016-08-10,36.0,2,66.0,8,10,2016,1
fit,997360,868096,150.0,10.0,work,athletic,shift,16,39.0,2016-12-05,36.0,3,65.0,12,5,2016,1
large,986514,156607,107.0,8.0,formal affair,straight & narrow,dress,1,22.0,2014-10-30,32.0,0,63.0,10,30,2014,0
fit,292015,164593,135.0,10.0,wedding,athletic,dress,12,29.0,2014-04-15,34.0,3,69.0,4,15,2014,1
fit,495551,2117415,148.0,10.0,party,hourglass,coat,12,33.0,2017-11-27,32.0,5,66.0,11,27,2017,1
large,751969,1860491,112.0,8.0,other,straight & narrow,dress,1,34.0,2015-05-25,32.0,3,65.0,5,25,2015,0
fit,297902,163328,145.0,8.0,wedding,straight & narrow,gown,17,37.0,2013-11-07,36.0,2,69.0,11,7,2013,0
large,581493,269371,128.0,10.0,party,hourglass,shift,16,41.0,2015-12-23,36.0,4,64.0,12,23,2015,1
fit,807785,1621980,145.0,6.0,work,hourglass,dress,20,46.0,2016-10-09,34.0,4,63.0,10,9,2016,0
small,366655,295745,175.0,6.0,everyday,full bust,dress,24,29.0,2017-12-12,34.0,4,68.0,12,12,2017,0
large,534420,833666,131.0,10.0,formal affair,hourglass,dress,1,35.0,2016-02-03,34.0,3,64.0,2,3,2016,1
small,908793,1845636,129.0,10.0,party,straight & narrow,dress,8,25.0,2015-03-03,34.0,0,66.0,3,3,2015,1
fit,501976,1816796,105.0,8.0,wedding,petite,dress,1,30.0,2016-10-10,32.0,3,62.0,10,10,2016,0
fit,100042,131698,110.0,10.0,wedding,athletic,gown,8,44.0,2015-01-12,34.0,2,62.0,1,12,2015,1
fit,440404,183945,130.0,10.0,wedding,full bust,sheath,12,30.0,2014-11-13,34.0,3,64.0,11,13,2014,1
fit,316497,136110,140.0,8.0,wedding,pear,dress,12,29.0,2013-12-08,34.0,0,62.0,12,8,2013,0
fit,300510,914136,119.0,10.0,party,full bust,dress,20,38.0,2016-06-08,34.0,4,63.0,6,8,2016,1
large,588841,140321,151.0,8.0,wedding,full bust,gown,12,32.0,2012-08-15,36.0,4,63.0,8,15,2012,0
fit,601487,1959943,141.0,4.0,work,hourglass,sheath,12,31.0,2017-07-21,36.0,2,68.0,7,21,2017,0
fit,259495,131533,140.0,10.0,wedding,petite,gown,16,46.0,2015-05-19,34.0,3,62.0,5,19,2015,1
fit,785507,1746190,145.0,10.0,work,hourglass,dress,20,47.0,2016-03-04,36.0,4,64.0,3,4,2016,1
fit,267973,381444,115.0,8.0,everyday,hourglass,dress,8,37.0,2016-08-02,32.0,4,64.0,8,2,2016,0
small,368014,554095,120.0,8.0,party,petite,sheath,8,35.0,2015-09-11,34.0,4,61.0,9,11,2015,0
fit,821140,2060880,110.0,8.0,work,hourglass,top,4,26.0,2017-07-05,34.0,2,65.0,7,5,2017,0
fit,289959,2941443,147.0,8.0,everyday,pear,blouse,14,38.0,2018-01-02,34.0,4,67.0,1,2,2018,0
small,109609,1346753,165.0,6.0,vacation,hourglass,dress,28,53.0,2017-01-19,38.0,3,67.0,1,19,2017,0
large,371381,1176070,120.0,10.0,formal affair,pear,gown,8,28.0,2015-04-30,32.0,0,65.0,4,30,2015,1
fit,384996,737598,125.0,8.0,formal affair,hourglass,gown,5,33.0,2017-04-02,34.0,0,70.0,4,2,2017,0
fit,839698,1226293,140.0,10.0,party,apple,shift,16,33.0,2014-09-26,32.0,4,68.0,9,26,2014,1
large,663207,1022354,154.0,6.0,date,pear,dress,20,28.0,2017-09-27,38.0,2,65.0,9,27,2017,0
