fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,577667,195076,135.0,10.0,date,pear,dress,20,35.0,2014-09-13,34.0,2,62.0,9,13,2014,1
fit,835106,1606484,118.0,10.0,party,petite,dress,4,40.0,2017-12-26,34.0,3,60.0,12,26,2017,1
fit,749687,1661761,133.0,8.0,wedding,,gown,12,30.0,2016-06-22,,,67.0,6,22,2016,0
fit,101474,1019819,120.0,10.0,wedding,straight & narrow,sheath,4,27.0,2017-07-26,32.0,3,68.0,7,26,2017,1
fit,270388,130259,145.0,10.0,wedding,hourglass,dress,16,35.0,2013-02-18,32.0,4,63.0,2,18,2013,1
fit,374889,1630499,140.0,10.0,formal affair,hourglass,gown,16,35.0,2015-03-24,36.0,4,66.0,3,24,2015,1
fit,773503,183945,105.0,8.0,other,full bust,sheath,12,33.0,2014-09-28,34.0,5,62.0,9,28,2014,0
fit,622039,1766932,135.0,8.0,vacation,,dress,8,30.0,2016-06-01,34.0,2,68.0,6,1,2016,0
large,531522,130259,165.0,8.0,wedding,full bust,dress,24,31.0,2012-09-05,38.0,4,64.0,9,5,2012,0
small,959995,889239,130.0,8.0,date,pear,sheath,8,31.0,2014-12-11,34.0,3,63.0,12,11,2014,0
large,167313,2475963,225.0,10.0,everyday,full bust,vest,24,25.0,2016-01-27,38.0,4,70.0,1,27,2016,1
fit,954735,1012189,,10.0,wedding,,dress,12,26.0,2017-01-25,34.0,4,,1,25,2017,1
fit,894986,146684,135.0,10.0,wedding,pear,gown,9,36.0,2012-08-13,32.0,4,65.0,8,13,2012,1
fit,859214,240208,125.0,10.0,party,pear,dress,8,28.0,2014-05-05,34.0,1,66.0,5,5,2014,1
fit,846510,2193611,118.0,10.0,date,straight & narrow,top,8,54.0,2017-09-05,34.0,3,67.0,9,5,2017,1
fit,701414,141300,145.0,10.0,formal affair,hourglass,dress,20,43.0,2015-02-18,36.0,3,65.0,2,18,2015,1
small,240633,1667586,150.0,10.0,other,athletic,dress,20,30.0,2017-08-30,36.0,2,64.0,8,30,2017,1
fit,627774,128959,,8.0,formal affair,hourglass,gown,7,54.0,2016-09-24,34.0,3,62.0,9,24,2016,0
fit,316078,1340234,175.0,8.0,other,full bust,dress,16,29.0,2017-10-19,36.0,4,67.0,10,19,2017,0
fit,645087,452942,168.0,10.0,wedding,,dress,20,28.0,2017-06-08,36.0,3,68.0,6,8,2017,1
fit,540167,585830,130.0,10.0,party,hourglass,dress,14,34.0,2015-10-15,34.0,4,67.0,10,15,2015,1
fit,871217,141548,112.0,6.0,formal affair,petite,gown,4,29.0,2016-11-28,34.0,1,67.0,11,28,2016,0
fit,498195,141761,,10.0,wedding,hourglass,dress,16,28.0,2017-08-24,34.0,2,66.0,8,24,2017,1
fit,364929,978935,109.0,10.0,wedding,straight & narrow,gown,1,35.0,2017-09-16,32.0,3,65.0,9,16,2017,1
small,43145,124204,134.0,10.0,formal affair,hourglass,dress,8,33.0,2012-09-24,34.0,4,66.0,9,24,2012,1
fit,366358,1384766,126.0,10.0,party,pear,sheath,4,32.0,2016-04-10,34.0,2,66.0,4,10,2016,1
fit,634362,1992625,150.0,10.0,other,pear,shift,20,37.0,2015-02-26,32.0,2,67.0,2,26,2015,1
small,636091,909677,118.0,10.0,wedding,athletic,gown,5,28.0,2017-12-17,32.0,1,65.0,12,17,2017,1
fit,269712,2420901,125.0,8.0,everyday,full bust,top,12,32.0,2016-12-30,34.0,4,62.0,12,30,2016,0
fit,991504,987052,127.0,10.0,wedding,hourglass,dress,8,33.0,2015-11-20,34.0,4,65.0,11,20,2015,1
fit,751658,1744232,145.0,10.0,wedding,hourglass,dress,14,28.0,2017-10-29,36.0,3,65.0,10,29,2017,1
fit,487214,1615177,134.0,8.0,formal affair,,gown,16,38.0,2016-06-19,,,65.0,6,19,2016,0
fit,908358,931734,127.0,10.0,wedding,,dress,8,34.0,2016-12-07,,,64.0,12,7,2016,1
fit,233913,693185,115.0,10.0,wedding,straight & narrow,sheath,1,32.0,2015-04-30,,,69.0,4,30,2015,1
fit,206750,1772362,135.0,10.0,formal affair,athletic,dress,12,31.0,2017-01-02,34.0,2,67.0,1,2,2017,1
fit,345016,166633,105.0,10.0,party,petite,mini,1,32.0,2013-12-12,32.0,3,63.0,12,12,2013,1
fit,869907,1241304,120.0,10.0,formal affair,petite,gown,4,19.0,2017-01-23,34.0,3,64.0,1,23,2017,1
small,669983,859889,160.0,6.0,wedding,athletic,dress,20,31.0,2017-08-10,36.0,2,71.0,8,10,2017,0
fit,468761,298336,135.0,10.0,wedding,hourglass,sheath,8,28.0,2017-11-08,34.0,2,62.0,11,8,2017,1
fit,737780,1238932,,10.0,wedding,athletic,dress,12,33.0,2015-10-04,,,67.0,10,4,2015,1
fit,501407,1309537,115.0,10.0,wedding,petite,gown,3,24.0,2016-05-21,34.0,1,62.0,5,21,2016,1
fit,735739,269172,,8.0,party,,sheath,1,27.0,2016-03-07,,,65.0,3,7,2016,0
small,435057,1543130,130.0,8.0,date,athletic,maxi,4,46.0,2016-09-01,34.0,1,69.0,9,1,2016,0
small,677330,152836,115.0,10.0,formal affair,athletic,mini,1,29.0,2013-02-25,32.0,3,65.0,2,25,2013,1
large,262156,2034791,122.0,10.0,everyday,pear,sweatshirt,8,37.0,2017-11-03,34.0,1,61.0,11,3,2017,1
fit,243129,1800440,115.0,10.0,wedding,athletic,dress,1,30.0,2016-10-30,32.0,3,65.0,10,30,2016,1
fit,173442,1513452,,8.0,wedding,petite,dress,4,29.0,2017-09-26,,,61.0,9,26,2017,0
fit,840055,1744232,,10.0,wedding,full bust,dress,26,31.0,2016-11-01,38.0,3,68.0,11,1,2016,1
fit,733207,2506903,128.0,8.0,work,athletic,jumpsuit,8,38.0,2017-10-20,32.0,5,66.0,10,20,2017,0
fit,161656,1310462,110.0,10.0,wedding,hourglass,gown,3,31.0,2017-05-09,32.0,4,61.0,5,9,2017,1
small,846375,152662,145.0,8.0,formal affair,full bust,gown,17,29.0,2015-08-03,34.0,4,71.0,8,3,2015,0
fit,478916,1045604,110.0,10.0,wedding,petite,dress,1,28.0,2017-01-03,32.0,1,62.0,1,3,2017,1
fit,42239,134849,180.0,10.0,wedding,hourglass,gown,24,30.0,2014-06-04,36.0,4,65.0,6,4,2014,1
fit,267875,671958,124.0,10.0,vacation,athletic,maxi,12,56.0,2017-08-24,34.0,5,68.0,8,24,2017,1
large,764889,1899687,,8.0,everyday,hourglass,dress,14,37.0,2015-08-18,38.0,6,66.0,8,18,2015,0
small,846775,1334728,155.0,10.0,wedding,full bust,dress,16,41.0,2017-04-23,36.0,4,67.0,4,23,2017,1
fit,46988,394777,136.0,10.0,wedding,hourglass,dress,16,26.0,2017-08-28,32.0,7,68.0,8,28,2017,1
fit,475041,1431355,155.0,8.0,date,athletic,dress,14,30.0,2017-11-29,36.0,2,73.0,11,29,2017,0
large,217610,140321,174.0,10.0,formal affair,pear,gown,17,49.0,2012-12-19,34.0,4,67.0,12,19,2012,1
small,985508,126335,,6.0,party,pear,dress,57,41.0,2014-03-31,38.0,4,64.0,3,31,2014,0
fit,194796,1805488,107.0,8.0,formal affair,petite,dress,2,25.0,2014-04-30,32.0,1,62.0,4,30,2014,0
small,648951,132738,115.0,10.0,formal affair,petite,gown,7,32.0,2017-01-02,,,62.0,1,2,2017,1
fit,247003,134393,110.0,8.0,wedding,athletic,dress,1,31.0,2016-06-19,32.0,1,63.0,6,19,2016,0
fit,975971,544964,120.0,10.0,work,hourglass,dress,4,32.0,2016-03-24,32.0,2,64.0,3,24,2016,1
fit,577835,143094,135.0,8.0,formal affair,hourglass,dress,14,24.0,2014-04-07,32.0,4,62.0,4,7,2014,0
small,210796,162634,113.0,8.0,wedding,petite,gown,4,31.0,2014-07-31,34.0,2,62.0,7,31,2014,0
fit,765593,658625,145.0,6.0,wedding,athletic,dress,16,33.0,2016-03-17,36.0,3,68.0,3,17,2016,0
large,5501,484069,120.0,10.0,other,petite,dress,4,29.0,2017-04-04,32.0,1,61.0,4,4,2017,1
fit,735796,1729232,,10.0,wedding,,gown,9,24.0,2017-11-01,34.0,3,65.0,11,1,2017,1
fit,988463,184374,153.0,10.0,date,hourglass,shift,16,36.0,2014-02-25,34.0,4,63.0,2,25,2014,1
fit,863544,650770,112.0,8.0,party,,dress,4,28.0,2016-05-02,,,63.0,5,2,2016,0
fit,784508,1064397,,10.0,wedding,athletic,gown,20,29.0,2017-03-08,,,66.0,3,8,2017,1
fit,868643,1517307,135.0,8.0,everyday,athletic,sheath,8,46.0,2017-01-31,34.0,3,64.0,1,31,2017,0
fit,301852,550322,120.0,10.0,party,straight & narrow,gown,5,46.0,2014-07-24,34.0,2,69.0,7,24,2014,1
large,993245,2215751,117.0,8.0,everyday,,blazer,12,56.0,2017-04-12,34.0,2,67.0,4,12,2017,0
fit,468958,2612126,160.0,10.0,everyday,athletic,top,20,30.0,2017-09-20,36.0,3,66.0,9,20,2017,1
fit,187741,141761,145.0,10.0,wedding,hourglass,dress,16,43.0,2015-06-16,36.0,4,62.0,6,16,2015,1
large,391542,132738,200.0,8.0,formal affair,athletic,gown,29,50.0,2015-02-10,38.0,2,70.0,2,10,2015,0
fit,634317,982932,140.0,10.0,wedding,pear,dress,12,27.0,2017-03-28,34.0,2,60.0,3,28,2017,1
fit,517542,2297075,135.0,8.0,everyday,athletic,coat,14,49.0,2017-12-26,34.0,3,68.0,12,26,2017,0
small,597934,1954806,145.0,8.0,other,pear,dress,14,29.0,2016-11-10,32.0,2,65.0,11,10,2016,0
fit,137091,2727275,100.0,10.0,party,petite,bomber,1,29.0,2017-10-09,34.0,1,62.0,10,9,2017,1
fit,363131,693222,148.0,6.0,party,hourglass,sheath,14,33.0,2015-01-21,32.0,4,66.0,1,21,2015,0
fit,541412,2143536,197.0,6.0,everyday,full bust,sweater,26,29.0,2017-12-07,38.0,5,66.0,12,7,2017,0
large,809944,2214689,135.0,10.0,everyday,straight & narrow,top,14,44.0,2017-11-28,36.0,2,67.0,11,28,2017,1
fit,262055,1695279,130.0,10.0,formal affair,straight & narrow,sheath,12,31.0,2015-04-27,,,70.0,4,27,2015,1
fit,751103,2004376,125.0,10.0,party,straight & narrow,jumpsuit,4,31.0,2017-03-21,34.0,2,66.0,3,21,2017,1
large,386336,1007290,145.0,8.0,everyday,hourglass,shift,8,31.0,2016-03-30,34.0,3,67.0,3,30,2016,0
fit,740405,671958,135.0,10.0,party,hourglass,maxi,8,34.0,2017-07-06,34.0,2,68.0,7,6,2017,1
small,448874,131698,212.0,8.0,formal affair,apple,gown,29,19.0,2016-04-10,36.0,4,70.0,4,10,2016,0
fit,221644,125564,,10.0,wedding,hourglass,gown,25,31.0,2014-07-17,36.0,3,68.0,7,17,2014,1
large,261902,1142056,155.0,8.0,formal affair,athletic,dress,20,52.0,2016-02-19,34.0,3,66.0,2,19,2016,0
large,61052,733561,,10.0,work,apple,shift,12,33.0,2017-07-08,36.0,2,60.0,7,8,2017,1
fit,231782,134015,150.0,10.0,formal affair,athletic,gown,9,20.0,2014-07-18,34.0,2,70.0,7,18,2014,1
fit,854155,926842,140.0,10.0,wedding,athletic,dress,8,30.0,2017-09-22,34.0,2,68.0,9,22,2017,1
fit,891413,958423,142.0,10.0,formal affair,hourglass,gown,12,28.0,2016-06-13,38.0,4,62.0,6,13,2016,1
fit,183592,1831026,126.0,10.0,wedding,pear,dress,4,31.0,2015-12-28,34.0,2,67.0,12,28,2015,1
fit,107370,1492185,135.0,10.0,everyday,athletic,shirtdress,4,30.0,2015-06-18,,,69.0,6,18,2015,1
fit,65015,123793,125.0,10.0,formal affair,athletic,gown,8,29.0,2013-11-17,34.0,3,62.0,11,17,2013,1
fit,818184,233953,148.0,10.0,wedding,athletic,dress,16,31.0,2017-05-17,36.0,3,66.0,5,17,2017,1
fit,252706,657626,150.0,10.0,wedding,straight & narrow,dress,14,33.0,2017-09-11,30.0,2,71.0,9,11,2017,1
small,631472,1303995,184.0,10.0,party,hourglass,sheath,32,34.0,2017-12-07,38.0,4,63.0,12,7,2017,1
small,912674,1360406,155.0,10.0,party,athletic,sheath,20,38.0,2017-10-05,,,69.0,10,5,2017,1
fit,792973,1967775,105.0,10.0,work,petite,dress,1,28.0,2016-07-27,32.0,1,59.0,7,27,2016,1
fit,736424,1729232,175.0,10.0,wedding,full bust,gown,28,31.0,2015-01-28,36.0,4,65.0,1,28,2015,1
fit,779085,154823,135.0,10.0,party,straight & narrow,dress,12,29.0,2015-01-16,32.0,3,67.0,1,16,2015,1
fit,678609,1729232,115.0,8.0,wedding,petite,gown,4,31.0,2015-06-29,32.0,3,63.0,6,29,2015,0
large,295717,174086,127.0,10.0,party,athletic,dress,4,37.0,2014-04-28,34.0,3,62.0,4,28,2014,1
small,306032,130727,135.0,10.0,formal affair,full bust,dress,16,32.0,2014-12-10,38.0,3,66.0,12,10,2014,1
fit,677569,1064397,,10.0,wedding,hourglass,gown,16,26.0,2016-04-20,34.0,4,67.0,4,20,2016,1
fit,519966,782079,132.0,10.0,wedding,hourglass,gown,8,33.0,2016-12-28,34.0,2,65.0,12,28,2016,1
fit,145092,168610,150.0,10.0,formal affair,hourglass,gown,12,25.0,2014-04-11,34.0,3,66.0,4,11,2014,1
fit,240447,1076484,135.0,10.0,formal affair,athletic,dress,12,25.0,2015-05-11,36.0,2,63.0,5,11,2015,1
fit,536638,666332,115.0,8.0,work,athletic,dress,4,28.0,2016-07-07,32.0,2,67.0,7,7,2016,0
fit,257348,883838,160.0,6.0,party,athletic,dress,20,27.0,2016-02-10,36.0,3,67.0,2,10,2016,0
large,774966,690873,170.0,10.0,party,hourglass,shift,16,28.0,2017-09-19,36.0,5,65.0,9,19,2017,1
fit,728486,1063761,,10.0,party,hourglass,sheath,14,24.0,2014-12-06,34.0,4,68.0,12,6,2014,1
fit,566241,134393,108.0,10.0,wedding,petite,dress,1,44.0,2016-10-10,34.0,4,62.0,10,10,2016,1
fit,5865,1963564,115.0,8.0,work,petite,dress,1,29.0,2017-04-27,32.0,3,65.0,4,27,2017,0
fit,994829,243449,110.0,10.0,formal affair,petite,gown,4,30.0,2016-10-04,34.0,1,61.0,10,4,2016,1
fit,924708,1566348,135.0,8.0,party,hourglass,dress,12,29.0,2014-10-21,36.0,3,62.0,10,21,2014,0
fit,461114,1058632,,10.0,party,hourglass,dress,14,36.0,2017-05-22,34.0,3,62.0,5,22,2017,1
large,691468,823534,125.0,10.0,everyday,full bust,dress,1,31.0,2015-11-18,34.0,3,63.0,11,18,2015,1
fit,322083,945880,125.0,10.0,wedding,athletic,gown,8,30.0,2015-09-08,34.0,3,67.0,9,8,2015,1
fit,777877,2345674,130.0,10.0,everyday,apple,top,14,41.0,2016-07-14,36.0,2,62.0,7,14,2016,1
fit,252903,2170597,128.0,10.0,everyday,athletic,top,14,45.0,2017-12-28,34.0,4,64.0,12,28,2017,1
fit,413549,1335648,160.0,10.0,formal affair,full bust,gown,17,28.0,2016-11-06,36.0,4,68.0,11,6,2016,1
small,306834,2303762,175.0,10.0,vacation,full bust,romper,24,31.0,2017-02-03,36.0,4,64.0,2,3,2017,1
fit,765593,1455118,145.0,8.0,formal affair,athletic,dress,16,33.0,2017-04-11,36.0,3,68.0,4,11,2017,0
fit,975196,1699509,130.0,10.0,work,hourglass,dress,8,30.0,2017-01-27,36.0,3,65.0,1,27,2017,1
fit,220938,1692935,120.0,10.0,party,athletic,sheath,4,35.0,2015-05-12,32.0,2,66.0,5,12,2015,1
fit,476718,180843,130.0,10.0,formal affair,hourglass,dress,8,24.0,2012-05-13,34.0,2,66.0,5,13,2012,1
fit,21562,1992625,130.0,10.0,wedding,petite,shift,16,41.0,2015-08-09,34.0,2,63.0,8,9,2015,1
fit,845043,1268360,123.0,10.0,wedding,athletic,dress,4,55.0,2014-08-04,32.0,2,65.0,8,4,2014,1
small,861739,2793818,138.0,10.0,vacation,athletic,romper,14,29.0,2016-11-04,32.0,4,69.0,11,4,2016,1
large,997679,823534,135.0,10.0,work,athletic,dress,8,35.0,2015-09-19,36.0,2,69.0,9,19,2015,1
small,963863,1057664,135.0,4.0,party,athletic,dress,8,31.0,2016-05-05,36.0,2,67.0,5,5,2016,0
fit,46885,2117415,115.0,10.0,everyday,petite,coat,4,29.0,2016-12-02,34.0,3,63.0,12,2,2016,1
fit,968515,1497935,,10.0,wedding,,dress,14,31.0,2017-06-05,34.0,5,62.0,6,5,2017,1
fit,386524,147440,130.0,8.0,formal affair,athletic,dress,12,59.0,2012-10-14,36.0,3,65.0,10,14,2012,0
small,69958,1530271,105.0,8.0,party,straight & narrow,dress,8,35.0,2016-11-01,34.0,2,65.0,11,1,2016,0
fit,875999,240208,138.0,10.0,party,hourglass,dress,14,37.0,2015-09-13,34.0,3,68.0,9,13,2015,1
fit,39830,2684666,110.0,10.0,wedding,petite,jumpsuit,4,31.0,2017-10-28,34.0,1,60.0,10,28,2017,1
fit,594475,1566348,130.0,6.0,wedding,pear,dress,4,32.0,2017-09-20,34.0,2,59.0,9,20,2017,0
fit,853789,1487216,125.0,10.0,wedding,straight & narrow,gown,4,33.0,2014-08-26,32.0,2,65.0,8,26,2014,1
fit,777522,719301,148.0,10.0,wedding,,maxi,16,33.0,2017-09-18,36.0,2,66.0,9,18,2017,1
fit,320445,148690,155.0,10.0,wedding,hourglass,dress,20,30.0,2017-09-27,34.0,4,69.0,9,27,2017,1
fit,72637,1877137,145.0,10.0,wedding,athletic,maxi,15,33.0,2017-06-28,32.0,3,71.0,6,28,2017,1
fit,814105,2743152,123.0,6.0,party,hourglass,jumpsuit,4,33.0,2017-12-21,32.0,4,66.0,12,21,2017,0
fit,316365,638318,154.0,10.0,formal affair,full bust,gown,20,31.0,2017-04-02,36.0,4,62.0,4,2,2017,1
fit,503859,585830,115.0,10.0,date,pear,dress,8,28.0,2014-09-18,34.0,2,64.0,9,18,2014,1
fit,976902,154002,135.0,10.0,formal affair,athletic,gown,8,21.0,2013-03-03,34.0,2,67.0,3,3,2013,1
fit,549450,123793,150.0,10.0,wedding,,gown,23,30.0,2017-10-10,36.0,1,69.0,10,10,2017,1
fit,97998,144051,135.0,10.0,wedding,full bust,sheath,8,34.0,2014-07-13,34.0,4,69.0,7,13,2014,1
fit,16353,160612,128.0,10.0,wedding,,dress,4,27.0,2017-09-05,,,69.0,9,5,2017,1
fit,213210,2354093,,10.0,wedding,athletic,top,20,28.0,2015-08-17,34.0,4,67.0,8,17,2015,1
fit,714769,553936,140.0,8.0,party,hourglass,dress,20,39.0,2015-08-26,36.0,4,62.0,8,26,2015,0
fit,327383,253667,135.0,10.0,everyday,pear,dress,8,36.0,2015-10-18,34.0,2,66.0,10,18,2015,1
fit,443791,1818228,180.0,10.0,party,hourglass,sheath,24,38.0,2015-01-08,38.0,4,74.0,1,8,2015,1
fit,988057,1713457,115.0,10.0,formal affair,athletic,dress,8,24.0,2018-01-01,34.0,2,60.0,1,1,2018,1
small,346923,1992625,,10.0,party,hourglass,shift,24,30.0,2015-05-13,,,68.0,5,13,2015,1
small,973450,417055,135.0,8.0,wedding,,dress,4,28.0,2017-05-23,,,65.0,5,23,2017,0
fit,882303,1626903,,10.0,wedding,,dress,24,29.0,2016-12-12,38.0,4,67.0,12,12,2016,1
fit,479081,1172052,250.0,8.0,other,hourglass,sheath,51,35.0,2015-04-03,38.0,4,66.0,4,3,2015,0
fit,2042,2279234,120.0,10.0,date,petite,top,4,48.0,2017-11-06,34.0,4,64.0,11,6,2017,1
large,824383,466944,114.0,8.0,formal affair,hourglass,gown,3,21.0,2016-01-28,32.0,4,62.0,1,28,2016,0
fit,45387,1640697,110.0,8.0,work,hourglass,dress,4,24.0,2016-07-20,32.0,1,63.0,7,20,2016,0
large,378530,963476,125.0,8.0,party,petite,sheath,8,32.0,2014-03-20,34.0,3,63.0,3,20,2014,0
fit,581750,1647187,137.0,10.0,wedding,full bust,dress,8,27.0,2017-04-25,36.0,4,67.0,4,25,2017,1
fit,281064,2396750,129.0,10.0,vacation,hourglass,jumpsuit,8,41.0,2016-11-26,36.0,4,65.0,11,26,2016,1
fit,52034,2007230,140.0,6.0,everyday,pear,top,12,41.0,2017-08-30,32.0,3,66.0,8,30,2017,0
large,458055,1057309,115.0,8.0,everyday,athletic,dress,1,31.0,2016-08-23,34.0,1,64.0,8,23,2016,0
fit,828537,1154732,135.0,10.0,everyday,straight & narrow,dress,12,59.0,2017-05-03,36.0,1,70.0,5,3,2017,1
large,521194,199457,,6.0,party,athletic,dress,4,35.0,2013-09-27,34.0,3,69.0,9,27,2013,0
large,440619,126335,125.0,10.0,wedding,petite,dress,4,33.0,2012-08-25,34.0,2,65.0,8,25,2012,1
fit,267507,339992,125.0,10.0,wedding,hourglass,dress,1,26.0,2017-02-13,34.0,2,65.0,2,13,2017,1
fit,924847,130727,145.0,8.0,party,hourglass,dress,12,34.0,2016-01-03,36.0,4,68.0,1,3,2016,0
fit,201858,1666866,225.0,10.0,other,full bust,dress,35,31.0,2017-09-11,42.0,4,73.0,9,11,2017,1
fit,627917,1226293,130.0,10.0,party,straight & narrow,shift,8,32.0,2015-02-23,34.0,2,67.0,2,23,2015,1
fit,862251,149655,135.0,10.0,formal affair,athletic,gown,9,32.0,2012-11-18,34.0,4,67.0,11,18,2012,1
fit,783443,1826136,115.0,10.0,wedding,straight & narrow,dress,8,35.0,2014-12-28,,,65.0,12,28,2014,1
fit,748397,2011987,125.0,10.0,other,pear,jumpsuit,8,36.0,2015-04-20,34.0,3,67.0,4,20,2015,1
large,529067,141688,,8.0,formal affair,pear,gown,12,37.0,2013-03-02,36.0,2,63.0,3,2,2013,0
fit,327808,1730006,,10.0,other,,dress,4,31.0,2015-08-29,32.0,3,71.0,8,29,2015,1
fit,629553,125564,145.0,8.0,formal affair,athletic,gown,13,33.0,2014-05-12,36.0,1,71.0,5,12,2014,0
fit,415683,540342,144.0,10.0,party,hourglass,dress,16,42.0,2017-07-14,36.0,3,62.0,7,14,2017,1
large,198899,435980,135.0,10.0,party,athletic,dress,12,33.0,2016-11-15,36.0,2,67.0,11,15,2016,1
fit,812919,1846462,137.0,10.0,formal affair,pear,gown,12,41.0,2017-03-01,34.0,2,65.0,3,1,2017,1
fit,877807,542348,110.0,10.0,work,athletic,sheath,1,56.0,2017-10-08,32.0,4,63.0,10,8,2017,1
fit,921369,963476,140.0,8.0,wedding,athletic,sheath,12,35.0,2015-06-29,34.0,3,63.0,6,29,2015,0
fit,922926,1408529,110.0,10.0,wedding,athletic,gown,1,23.0,2017-10-13,32.0,2,63.0,10,13,2017,1
fit,293351,1162640,,10.0,party,,dress,8,23.0,2017-11-24,34.0,2,66.0,11,24,2017,1
fit,15578,1695878,140.0,10.0,wedding,athletic,dress,8,27.0,2016-11-13,34.0,2,66.0,11,13,2016,1
fit,424928,1985339,120.0,10.0,everyday,hourglass,dress,4,32.0,2017-09-26,34.0,3,64.0,9,26,2017,1
fit,819182,126335,200.0,8.0,date,full bust,dress,24,31.0,2016-01-08,40.0,5,63.0,1,8,2016,0
fit,565816,783215,135.0,10.0,party,hourglass,dress,12,29.0,2016-12-10,34.0,4,64.0,12,10,2016,1
fit,269454,147594,115.0,8.0,wedding,petite,shift,8,30.0,2016-01-20,34.0,2,62.0,1,20,2016,0
fit,962574,1846462,135.0,8.0,formal affair,petite,gown,16,43.0,2017-04-13,34.0,3,63.0,4,13,2017,0
fit,902394,1911182,150.0,8.0,party,athletic,dress,20,40.0,2017-10-17,32.0,5,69.0,10,17,2017,0
fit,226756,137585,97.0,10.0,party,petite,sheath,1,37.0,2014-01-25,32.0,1,60.0,1,25,2014,1
fit,656669,132135,,10.0,wedding,hourglass,gown,28,36.0,2017-12-06,36.0,4,70.0,12,6,2017,1
fit,640315,866304,120.0,8.0,wedding,athletic,dress,4,30.0,2015-11-29,34.0,2,64.0,11,29,2015,0
fit,734960,145906,148.0,10.0,formal affair,athletic,gown,13,31.0,2013-02-09,34.0,2,71.0,2,9,2013,1
small,72770,1519172,190.0,6.0,vacation,athletic,sheath,28,33.0,2017-06-29,34.0,2,73.0,6,29,2017,0
fit,691468,1746190,125.0,10.0,party,full bust,dress,8,31.0,2017-07-20,34.0,3,63.0,7,20,2017,1
fit,157852,1834223,140.0,10.0,wedding,hourglass,dress,8,28.0,2017-10-16,34.0,2,64.0,10,16,2017,1
fit,973766,1621234,135.0,10.0,date,athletic,sheath,12,43.0,2017-04-17,34.0,2,70.0,4,17,2017,1
fit,158329,948805,125.0,10.0,party,petite,dress,8,27.0,2015-07-13,34.0,2,67.0,7,13,2015,1
fit,702463,132738,142.0,10.0,party,hourglass,gown,20,31.0,2015-12-18,34.0,4,65.0,12,18,2015,1
fit,625426,1746190,135.0,10.0,wedding,pear,dress,12,36.0,2016-07-10,34.0,2,66.0,7,10,2016,1
fit,751969,2396177,112.0,10.0,everyday,straight & narrow,romper,1,34.0,2016-04-05,32.0,3,65.0,4,5,2016,1
fit,514764,1787191,133.0,10.0,wedding,pear,sheath,8,30.0,2017-02-20,36.0,2,62.0,2,20,2017,1
fit,55388,832622,110.0,10.0,formal affair,athletic,gown,1,41.0,2016-03-02,34.0,2,64.0,3,2,2016,1
small,155209,1912012,147.0,8.0,party,athletic,dress,16,42.0,2017-09-11,34.0,2,69.0,9,11,2017,0
fit,597442,2013288,135.0,10.0,everyday,athletic,sweater,14,33.0,2017-03-14,34.0,5,64.0,3,14,2017,1
fit,407714,1176605,140.0,10.0,formal affair,,gown,8,28.0,2016-08-09,,,65.0,8,9,2016,1
large,746784,1033454,115.0,10.0,formal affair,full bust,gown,1,40.0,2017-06-29,32.0,4,63.0,6,29,2017,1
fit,293906,194369,175.0,6.0,wedding,full bust,sheath,20,29.0,2014-05-30,38.0,4,67.0,5,30,2014,0
small,273180,181453,,10.0,wedding,athletic,dress,24,31.0,2013-08-21,36.0,3,67.0,8,21,2013,1
fit,148724,833666,230.0,8.0,wedding,full bust,dress,51,25.0,2017-08-09,38.0,5,68.0,8,9,2017,0
fit,208531,136110,140.0,10.0,other,full bust,dress,16,27.0,2016-05-01,38.0,4,65.0,5,1,2016,1
small,543725,1408079,105.0,10.0,wedding,petite,dress,4,25.0,2017-10-31,32.0,1,62.0,10,31,2017,1
fit,415332,2044701,127.0,10.0,vacation,hourglass,jacket,8,38.0,2015-04-06,34.0,4,64.0,4,6,2015,1
fit,371661,1944337,115.0,8.0,everyday,straight & narrow,dress,4,45.0,2016-07-19,34.0,1,66.0,7,19,2016,0
fit,804212,2920428,115.0,10.0,everyday,straight & narrow,top,4,31.0,2016-03-04,32.0,4,64.0,3,4,2016,1
large,14444,154002,125.0,10.0,formal affair,athletic,gown,8,33.0,2013-06-22,34.0,2,65.0,6,22,2013,1
fit,201076,131117,130.0,8.0,wedding,,gown,1,26.0,2017-01-17,,,65.0,1,17,2017,0
small,721472,2865104,120.0,8.0,vacation,,top,1,33.0,2017-01-03,32.0,3,63.0,1,3,2017,0
large,658638,2812364,127.0,4.0,wedding,straight & narrow,jumpsuit,9,24.0,2017-04-30,36.0,3,68.0,4,30,2017,0
fit,303322,124204,140.0,10.0,party,athletic,dress,8,38.0,2016-06-27,34.0,3,67.0,6,27,2016,1
fit,992022,1626903,140.0,8.0,wedding,,dress,8,28.0,2015-12-04,,,68.0,12,4,2015,0
fit,461502,154002,,10.0,formal affair,hourglass,gown,24,35.0,2013-09-25,,,66.0,9,25,2013,1
fit,816975,123793,,8.0,formal affair,pear,gown,16,30.0,2015-06-05,34.0,2,66.0,6,5,2015,0
fit,264722,285225,105.0,10.0,formal affair,petite,dress,1,35.0,2015-05-06,32.0,1,63.0,5,6,2015,1
